win_id,class_id,class_name,class_family,flag,h_id,SNR,INR,main_level_dB,main_level_type,gt_sample,gt_ms,event_sample,event_ms,noise_id,file,case,split
31131,3,HFMU,SCI,0,1-19,0,3,3,INR,-1,-1.0,113,3.4438620017066928,0,m31131.mat,1,train
31132,4,PBPD,PBPD,0,1-19,0,3,3,INR,-1,-1.0,413,12.586858466414725,0,m31132.mat,1,train
31133,5,IMP,IMP,0,1-19,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31133.mat,1,train
31134,6,NoiseOnly,Noise,0,1-19,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31134.mat,1,train
31135,1,Preamble_LFMU,Preamble,1,1-19,0,3,0,SNR,141,4.2972083384127755,141,4.2972083384127755,0,m31135.mat,1,train
31136,2,LFMD,SCI,0,1-19,0,3,3,INR,-1,-1.0,378,11.520175545532123,0,m31136.mat,1,train
31137,3,HFMU,SCI,0,1-19,0,3,3,INR,-1,-1.0,242,7.3753504815311475,0,m31137.mat,1,train
31138,4,PBPD,PBPD,0,1-19,0,3,3,INR,-1,-1.0,555,16.91454345970986,0,m31138.mat,1,train
31139,5,IMP,IMP,0,1-19,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31139.mat,1,train
31140,6,NoiseOnly,Noise,0,1-19,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31140.mat,1,train
31141,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,276,8.411556747531392,276,8.411556747531392,0,m31141.mat,1,train
31142,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,303,9.234426429355114,0,m31142.mat,1,train
31143,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,324,9.874436181884676,0,m31143.mat,1,train
31144,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,552,16.823113495062785,0,m31144.mat,1,train
31145,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31145.mat,1,train
31146,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31146.mat,1,train
31147,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,39,1.1885895404120443,39,1.1885895404120443,0,m31147.mat,1,train
31148,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,60,1.8285992929416066,0,m31148.mat,1,train
31149,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,182,5.546751188589541,0,m31149.mat,1,train
31150,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,276,8.411556747531392,0,m31150.mat,1,train
31151,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31151.mat,1,train
31152,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31152.mat,1,train
31153,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,297,9.051566500060954,297,9.051566500060954,0,m31153.mat,1,train
31154,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,261,7.95440692429599,0,m31154.mat,1,train
31155,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,259,7.8934536145312695,0,m31155.mat,1,train
31156,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,65,1.9809825673534074,0,m31156.mat,1,train
31157,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31157.mat,1,train
31158,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31158.mat,1,train
31159,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,248,7.558210410825308,248,7.558210410825308,0,m31159.mat,1,train
31160,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,229,6.979153968060466,0,m31160.mat,1,train
31161,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,149,4.541021577471657,0,m31161.mat,1,train
31162,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,302,9.203949774472754,0,m31162.mat,1,train
31163,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31163.mat,1,train
31164,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31164.mat,1,train
31165,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,40,1.2190661952944046,40,1.2190661952944046,0,m31165.mat,1,train
31166,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,62,1.889552602706327,0,m31166.mat,1,train
31167,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,279,8.50298671217847,0,m31167.mat,1,train
31168,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,542,16.51834694623918,0,m31168.mat,1,train
31169,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31169.mat,1,train
31170,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31170.mat,1,train
31171,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,266,8.10679019870779,266,8.10679019870779,0,m31171.mat,1,train
31172,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,108,3.2914787272948924,0,m31172.mat,1,train
31173,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,372,11.337315616237962,0,m31173.mat,1,train
31174,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,431,13.135438254297208,0,m31174.mat,1,train
31175,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31175.mat,1,train
31176,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31176.mat,1,train
31177,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,138,4.205778373765696,138,4.205778373765696,0,m31177.mat,1,train
31178,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,459,13.988784591003292,0,m31178.mat,1,train
31179,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,207,6.3086675606485425,0,m31179.mat,1,train
31180,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,560,17.06692673412166,0,m31180.mat,1,train
31181,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31181.mat,1,train
31182,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31182.mat,1,train
31183,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,446,13.592588077532609,446,13.592588077532609,0,m31183.mat,1,train
31184,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,245,7.466780446178228,0,m31184.mat,1,train
31185,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,172,5.241984639765939,0,m31185.mat,1,train
31186,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,372,11.337315616237962,0,m31186.mat,1,train
31187,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31187.mat,1,train
31188,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31188.mat,1,train
31189,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,383,11.672558819943923,383,11.672558819943923,0,m31189.mat,1,train
31190,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,301,9.173473119590394,0,m31190.mat,1,train
31191,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,110,3.352432037059612,0,m31191.mat,1,train
31192,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,578,17.615506522004143,0,m31192.mat,1,train
31193,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31193.mat,1,train
31194,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31194.mat,1,train
31195,1,Preamble_LFMU,Preamble,1,1-20,0,3,0,SNR,92,2.80385224917713,92,2.80385224917713,0,m31195.mat,1,train
31196,2,LFMD,SCI,0,1-20,0,3,3,INR,-1,-1.0,403,12.282091917591124,0,m31196.mat,1,train
31197,3,HFMU,SCI,0,1-20,0,3,3,INR,-1,-1.0,93,2.8343289040594906,0,m31197.mat,1,train
31198,4,PBPD,PBPD,0,1-20,0,3,3,INR,-1,-1.0,215,6.552480799707424,0,m31198.mat,1,train
31199,5,IMP,IMP,0,1-20,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31199.mat,1,train
31200,6,NoiseOnly,Noise,0,1-20,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31200.mat,1,train
31321,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,324,9.874436181884676,324,9.874436181884676,0,m31321.mat,1,train
31322,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,43,1.3104961599414848,0,m31322.mat,1,train
31323,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,368,11.21540899670852,0,m31323.mat,1,train
31324,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,340,10.362062660002438,0,m31324.mat,1,train
31325,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31325.mat,1,train
31326,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31326.mat,1,train
31327,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,266,8.10679019870779,266,8.10679019870779,0,m31327.mat,1,train
31328,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,116,3.535291966353773,0,m31328.mat,1,train
31329,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,408,12.434475192002926,0,m31329.mat,1,train
31330,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,319,9.722052907472877,0,m31330.mat,1,train
31331,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31331.mat,1,train
31332,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31332.mat,1,train
31333,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,317,9.661099597708155,317,9.661099597708155,0,m31333.mat,1,train
31334,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,92,2.80385224917713,0,m31334.mat,1,train
31335,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,272,8.28965012800195,0,m31335.mat,1,train
31336,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,220,6.704864074119224,0,m31336.mat,1,train
31337,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31337.mat,1,train
31338,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31338.mat,1,train
31339,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,325,9.904912836767036,325,9.904912836767036,0,m31339.mat,1,train
31340,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,328,9.996342801414118,0,m31340.mat,1,train
31341,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,199,6.064854321589663,0,m31341.mat,1,train
31342,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,562,17.127880043886382,0,m31342.mat,1,train
31343,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31343.mat,1,train
31344,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31344.mat,1,train
31345,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,195,5.942947702060222,195,5.942947702060222,0,m31345.mat,1,train
31346,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,34,1.0362062660002438,0,m31346.mat,1,train
31347,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,296,9.021089845178594,0,m31347.mat,1,train
31348,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,138,4.205778373765696,0,m31348.mat,1,train
31349,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31349.mat,1,train
31350,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31350.mat,1,train
31351,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,106,3.230525417530172,106,3.230525417530172,0,m31351.mat,1,train
31352,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,309,9.417286358649275,0,m31352.mat,1,train
31353,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,369,11.24588565159088,0,m31353.mat,1,train
31354,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,634,19.32219919541631,0,m31354.mat,1,train
31355,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31355.mat,1,train
31356,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31356.mat,1,train
31357,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,401,12.221138607826404,401,12.221138607826404,0,m31357.mat,1,train
31358,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,146,4.449591612824576,0,m31358.mat,1,train
31359,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,137,4.175301718883335,0,m31359.mat,1,train
31360,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,55,1.676216018529806,0,m31360.mat,1,train
31361,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31361.mat,1,train
31362,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31362.mat,1,train
31363,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,39,1.1885895404120443,39,1.1885895404120443,0,m31363.mat,1,train
31364,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,441,13.44020480312081,0,m31364.mat,1,train
31365,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,424,12.922101670120687,0,m31365.mat,1,train
31366,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,281,8.563940021943191,0,m31366.mat,1,train
31367,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31367.mat,1,train
31368,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31368.mat,1,train
31369,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,382,11.642082165061563,382,11.642082165061563,0,m31369.mat,1,train
31370,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,278,8.47251005729611,0,m31370.mat,1,train
31371,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,426,12.983054979885408,0,m31371.mat,1,train
31372,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,81,2.468609045471169,0,m31372.mat,1,train
31373,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31373.mat,1,train
31374,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31374.mat,1,train
31375,1,Preamble_LFMU,Preamble,1,1-23,0,3,0,SNR,114,3.474338656589053,114,3.474338656589053,0,m31375.mat,1,train
31376,2,LFMD,SCI,0,1-23,0,3,3,INR,-1,-1.0,415,12.647811776179447,0,m31376.mat,1,train
31377,3,HFMU,SCI,0,1-23,0,3,3,INR,-1,-1.0,82,2.4990857003535294,0,m31377.mat,1,train
31378,4,PBPD,PBPD,0,1-23,0,3,3,INR,-1,-1.0,53,1.615262708765086,0,m31378.mat,1,train
31379,5,IMP,IMP,0,1-23,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31379.mat,1,train
31380,6,NoiseOnly,Noise,0,1-23,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31380.mat,1,train
31441,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,320,9.752529562355237,320,9.752529562355237,0,m31441.mat,1,train
31442,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,458,13.958307936120931,0,m31442.mat,1,train
31443,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,348,10.605875899061319,0,m31443.mat,1,train
31444,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,576,17.554553212239423,0,m31444.mat,1,train
31445,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31445.mat,1,train
31446,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31446.mat,1,train
31447,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,311,9.478239668413995,311,9.478239668413995,0,m31447.mat,1,train
31448,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,114,3.474338656589053,0,m31448.mat,1,train
31449,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,142,4.3276849932951365,0,m31449.mat,1,train
31450,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,342,10.423015969767158,0,m31450.mat,1,train
31451,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31451.mat,1,train
31452,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31452.mat,1,train
31453,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,223,6.7962940387663044,223,6.7962940387663044,0,m31453.mat,1,train
31454,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,64,1.9505059124710473,0,m31454.mat,1,train
31455,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,434,13.22686821894429,0,m31455.mat,1,train
31456,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,441,13.44020480312081,0,m31456.mat,1,train
31457,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31457.mat,1,train
31458,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31458.mat,1,train
31459,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,252,7.680117030354748,252,7.680117030354748,0,m31459.mat,1,train
31460,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,97,2.9562355235889313,0,m31460.mat,1,train
31461,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,45,1.371449469706205,0,m31461.mat,1,train
31462,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,100,3.0476654882360115,0,m31462.mat,1,train
31463,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31463.mat,1,train
31464,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31464.mat,1,train
31465,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,74,2.2552724612946484,74,2.2552724612946484,0,m31465.mat,1,train
31466,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,168,5.120078020236499,0,m31466.mat,1,train
31467,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,378,11.520175545532123,0,m31467.mat,1,train
31468,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,285,8.685846641472633,0,m31468.mat,1,train
31469,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31469.mat,1,train
31470,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31470.mat,1,train
31471,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,202,6.156284286236742,202,6.156284286236742,0,m31471.mat,1,train
31472,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,290,8.838229915884432,0,m31472.mat,1,train
31473,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,445,13.56211142265025,0,m31473.mat,1,train
31474,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,599,18.255516274533708,0,m31474.mat,1,train
31475,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31475.mat,1,train
31476,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31476.mat,1,train
31477,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,356,10.8496891381202,356,10.8496891381202,0,m31477.mat,1,train
31478,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,295,8.990613190296234,0,m31478.mat,1,train
31479,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,366,11.154455686943802,0,m31479.mat,1,train
31480,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,463,14.110691210532732,0,m31480.mat,1,train
31481,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31481.mat,1,train
31482,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31482.mat,1,train
31483,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,283,8.624893331707911,283,8.624893331707911,0,m31483.mat,1,train
31484,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,266,8.10679019870779,0,m31484.mat,1,train
31485,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,339,10.331586005120078,0,m31485.mat,1,train
31486,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,287,8.746799951237353,0,m31486.mat,1,train
31487,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31487.mat,1,train
31488,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31488.mat,1,train
31489,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,84,2.5600390101182495,84,2.5600390101182495,0,m31489.mat,1,train
31490,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,385,11.733512129708643,0,m31490.mat,1,train
31491,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,193,5.881994392295502,0,m31491.mat,1,train
31492,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,426,12.983054979885408,0,m31492.mat,1,train
31493,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31493.mat,1,train
31494,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31494.mat,1,train
31495,1,Preamble_LFMU,Preamble,1,1-25,0,3,0,SNR,82,2.4990857003535294,82,2.4990857003535294,0,m31495.mat,1,train
31496,2,LFMD,SCI,0,1-25,0,3,3,INR,-1,-1.0,408,12.434475192002926,0,m31496.mat,1,train
31497,3,HFMU,SCI,0,1-25,0,3,3,INR,-1,-1.0,299,9.112519809825674,0,m31497.mat,1,train
31498,4,PBPD,PBPD,0,1-25,0,3,3,INR,-1,-1.0,429,13.074484944532488,0,m31498.mat,1,train
31499,5,IMP,IMP,0,1-25,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31499.mat,1,train
31500,6,NoiseOnly,Noise,0,1-25,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31500.mat,1,train
31561,1,Preamble_LFMU,Preamble,1,2-2,0,3,0,SNR,94,2.8648055589418506,94,2.8648055589418506,0,m31561.mat,2,train
31562,2,LFMD,SCI,0,2-2,0,3,3,INR,-1,-1.0,163,4.967694745824698,0,m31562.mat,2,train
31563,3,HFMU,SCI,0,2-2,0,3,3,INR,-1,-1.0,229,6.979153968060466,0,m31563.mat,2,train
31564,4,PBPD,PBPD,0,2-2,0,3,3,INR,-1,-1.0,508,15.482140680238937,0,m31564.mat,2,train
31565,5,IMP,IMP,0,2-2,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31565.mat,2,train
31566,6,NoiseOnly,Noise,0,2-2,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31566.mat,2,train
31567,1,Preamble_LFMU,Preamble,1,2-2,0,3,0,SNR,106,3.230525417530172,106,3.230525417530172,0,m31567.mat,2,train
31568,2,LFMD,SCI,0,2-2,0,3,3,INR,-1,-1.0,300,9.142996464708032,0,m31568.mat,2,train
31569,3,HFMU,SCI,0,2-2,0,3,3,INR,-1,-1.0,300,9.142996464708032,0,m31569.mat,2,train
31570,4,PBPD,PBPD,0,2-2,0,3,3,INR,-1,-1.0,180,5.48579787882482,0,m31570.mat,2,train
31571,5,IMP,IMP,0,2-2,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31571.mat,2,train
31572,6,NoiseOnly,Noise,0,2-2,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31572.mat,2,train
31573,1,Preamble_LFMU,Preamble,1,2-2,0,3,0,SNR,136,4.144825064000975,136,4.144825064000975,0,m31573.mat,2,train
31574,2,LFMD,SCI,0,2-2,0,3,3,INR,-1,-1.0,66,2.0114592222357675,0,m31574.mat,2,train
31575,3,HFMU,SCI,0,2-2,0,3,3,INR,-1,-1.0,191,5.8210410825307815,0,m31575.mat,2,train
31576,4,PBPD,PBPD,0,2-2,0,3,3,INR,-1,-1.0,487,14.842130927709375,0,m31576.mat,2,train
31577,5,IMP,IMP,0,2-2,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31577.mat,2,train
31578,6,NoiseOnly,Noise,0,2-2,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31578.mat,2,train
31579,1,Preamble_LFMU,Preamble,1,2-2,0,3,0,SNR,332,10.118249420943558,332,10.118249420943558,0,m31579.mat,2,train
31580,2,LFMD,SCI,0,2-2,0,3,3,INR,-1,-1.0,152,4.632451542118737,0,m31580.mat,2,train
31581,3,HFMU,SCI,0,2-2,0,3,3,INR,-1,-1.0,194,5.9124710471778625,0,m31581.mat,2,train
31582,4,PBPD,PBPD,0,2-2,0,3,3,INR,-1,-1.0,384,11.703035474826283,0,m31582.mat,2,train
31583,5,IMP,IMP,0,2-2,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31583.mat,2,train
31584,6,NoiseOnly,Noise,0,2-2,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31584.mat,2,train
31585,1,Preamble_LFMU,Preamble,1,2-2,0,3,0,SNR,274,8.35060343776667,274,8.35060343776667,0,m31585.mat,2,train
31586,2,LFMD,SCI,0,2-2,0,3,3,INR,-1,-1.0,338,10.301109350237718,0,m31586.mat,2,train
31587,3,HFMU,SCI,0,2-2,0,3,3,INR,-1,-1.0,34,1.0362062660002438,0,m31587.mat,2,train
31588,4,PBPD,PBPD,0,2-2,0,3,3,INR,-1,-1.0,359,10.94111910276728,0,m31588.mat,2,train
31589,5,IMP,IMP,0,2-2,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31589.mat,2,train
31590,6,NoiseOnly,Noise,0,2-2,0,3,0,Noise,-1,-1.0,-1,-1.0,0,m31590.mat,2,train
31591,1,Preamble_LFMU,Preamble,1,2-2,0,3,0,SNR,261,7.95440692429599,261,7.95440692429599,0,m31591.mat,2,train
31592,2,LFMD,SCI,0,2-2,0,3,3,INR,-1,-1.0,249,7.588687065707668,0,m31592.mat,2,train
31593,3,HFMU,SCI,0,2-2,0,3,3,INR,-1,-1.0,361,11.002072412532,0,m31593.mat,2,train
31594,4,PBPD,PBPD,0,2-2,0,3,3,INR,-1,-1.0,333,10.148726075825916,0,m31594.mat,2,train
31595,5,IMP,IMP,0,2-2,0,3,3,INR,-1,-1.0,-1,-1.0,0,m31595.mat,2,train
